!Series_title	"Differential yeast gene transcription during brewery propagation"
!Series_geo_accession	"GSE16376"
!Series_sample_id	"GSM410831 GSM410832 GSM410833 GSM410834 GSM410835 GSM410836 GSM410837 GSM410838 GSM410839 GSM410840 GSM410841 GSM410842"
!Series_platform_id	"GPL2529"
!Series_platform_taxid	"4896"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"27292"
!Sample_title	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_geo_accession	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_description	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_platform_id	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"
!Sample_data_row_count	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"
!series_matrix_table_begin
"ID_REF"	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
"1778505_at"	12.5031	9.57616	8.16995	1.03413	0.572914	0.769963	3.50033	2.92255	3.10108	4.60542	6.13022	8.62078
"1778506_at"	13.6165	5.83879	12.2869	3.49834	3.78025	1.35948	4.67237	7.14504	0.717989	5.07822	9.4052	8.85554
"1778507_at"	69.0366	72.4055	218.047	59.8852	65.0519	70.0623	23.2362	29.3368	14.5246	39.7656	50.8191	53.2388
"1778508_at"	170.205	334.402	485.13	21.4621	25.381	23.1726	25.3869	22.2515	15.9679	29.4294	40.1032	47.3443
"1778509_at"	9.198	8.24754	4.56548	2.59516	4.84048	2.29607	3.73664	0.584115	7.74569	8.69977	12.9778	7.71154
"1778510_at"	647.697	277.889	536.551	110.699	103.624	132.65	46.7481	66.0963	57.9963	63.4102	98.845	94.8389
"1778511_at"	0.733618	0.411593	0.232682	0.288556	0.153837	2.60542	1.75775	0.626862	1.52394	0.40643	0.758856	0.871858
"1778512_at"	2624.84	1038.83	1755.83	112.829	123.31	158.313	78.9744	95.8128	48.9882	72.9304	84.7341	64.3849
"1778513_at"	2.15056	6.91039	4.47352	0.278307	0.195161	0.302326	6.71199	3.50589	4.83776	16.4366	7.23498	11.0897
"1778514_at"	77.358	43.5674	32.1734	44.8611	51.839	49.4438	84.0122	90.9591	52.803	72.2725	98.193	153.42
"1778515_at"	821.217	213.726	538.013	169.55	194.63	209.321	49.9351	49.6029	24.0626	82.5317	78.1331	71.355
"1778516_at"	16.1751	23.1	73.061	15.6396	25.5331	26.7368	42.0375	42.4203	20.6524	34.1141	52.6069	51.2032
"1778517_at"	0.397538	0.532009	3.5218	0.411728	0.124327	0.620569	5.13162	4.64998	5.55582	0.702913	4.27491	5.05597
"1778518_at"	36.1477	35.135	80.3353	42.9018	35.7704	46.5797	73.1994	68.7326	50.2977	59.5174	119.641	121.878
"1778519_at"	250.039	82.7191	190.375	37.2013	44.7691	46.5777	62.8936	80.5036	49.294	64.9033	85.4157	99.608
"1778520_at"	83.5969	133.921	231.504	75.2022	71.1162	62.12	68.1096	58.2803	21.6657	27.1125	57.9365	52.1793
"1778521_at"	1.15956	0.981539	8.54632	0.152032	0.328702	0.366263	1.10916	1.20314	3.3487	0.805603	0.42947	1.13855
"1778522_at"	21.1234	31.4549	9.55123	3.5282	2.51619	1.04792	12.9391	8.6795	7.80141	13.4176	15.3876	5.51572
"1778523_at"	6.50356	0.896491	2.89689	0.28212	0.159371	0.314294	0.893989	0.418301	3.4419	3.51163	0.567366	0.995206
"1778524_at"	61.8591	116.156	271.885	59.7552	57.4488	53.4351	15.9222	10.0259	9.42899	19.6375	11.049	18.0172
"1778525_at"	19.4415	14.8477	14.906	4.42793	2.8917	5.38266	15.4121	8.78204	4.70911	11.588	16.2103	17.4749
"1778526_at"	0.835907	1.75419	7.43188	1.48297	1.43778	0.264864	1.91262	1.4291	0.547405	1.32285	2.07707	0.571125
"1778527_at"	213.707	1334.53	1914.08	912.687	915.618	781.09	55.4621	32.9782	33.5159	48.6834	72.2719	50.7279
"1778528_at"	1.19683	1.03723	0.87187	0.254347	0.374198	0.344907	0.58522	6.1651	1.3677	0.182536	0.522565	0.610554
"1778529_at"	3.7883	6.21759	10.4222	3.55949	3.84939	2.29536	1.88576	0.867086	10.4758	2.37668	10.5652	6.47001
"1778530_at"	15.4808	1.23913	10.5647	1.69101	3.17592	2.31334	11.4671	8.63628	6.45286	7.55615	3.73497	7.29948
"1778532_at"	1430.84	1689.22	3278.1	1853.46	1728.59	1711.39	167.459	207.4	78.6965	93.2704	220.968	172.21
"1778533_at"	4.82636	0.936167	1.47234	0.229455	2.135	0.536578	0.438341	8.86384	4.59695	0.878974	12.536	8.12396
"1778534_at"	5.4746	4.3761	16.0592	0.420768	2.89012	0.979132	0.74409	13.6704	1.44056	8.49307	0.811864	10.606
"1778535_at"	1.00611	6.81498	3.42359	0.999213	1.61845	1.77683	3.77153	0.316531	2.40156	6.73807	7.64628	0.169892
"1778536_at"	145.999	37.0198	82.3121	17.9711	15.2893	14.9541	19.9511	27.8981	14.2108	29.3683	17.4498	16.1887
"1778537_at"	1.61199	4.89993	1.17993	4.00839	0.642594	4.15409	14.3767	1.07465	5.67916	0.446716	3.87675	6.14003
"1778538_at"	8.81208	3.97331	15.4826	2.34638	0.347122	0.886834	15.6008	4.81479	4.64919	6.9399	8.37578	11.5937
"1778539_at"	9.30647	14.8306	10.1526	0.337425	0.661162	0.259528	5.70879	12.9723	5.67049	2.07638	1.47041	1.83941
"1778540_at"	5.52004	5.72305	6.27001	3.6536	1.0467	0.152198	2.08963	1.1217	4.70641	2.90109	0.309276	2.68017
"1778541_at"	81.4712	138.302	196.021	35.1833	44.2715	36.7794	113.187	206.913	121.807	135.631	240.351	338.266
"1778542_at"	7.92262	18.7954	13.1088	5.30041	4.86131	3.50495	31.1926	13.3348	17.3273	19.7971	46.7885	28.9489
"1778543_at"	1.51885	0.700772	9.87775	0.435138	1.40607	1.45623	14.6824	1.71266	9.41096	0.672429	0.560111	13.5395
"1778544_at"	3145.91	1971.71	4615.48	908.912	861.137	857.008	153.211	107.101	80.4889	110.496	127.58	83.9992
"1778545_at"	111.356	87.0048	193.532	64.4451	63.2374	72.0667	47.6539	48.6067	21.6723	29.833	46.2122	40.7891
"1778546_at"	31.8288	51.6216	144.249	27.4264	26.7658	25.8013	52.87	42.3833	28.1015	47.1334	70.9326	50.9708
"1778547_at"	2.77434	2.51167	0.192668	3.33147	2.13287	0.146968	5.0719	0.218932	0.545759	2.14244	3.82433	7.39766
"1778548_at"	102.187	222.557	475.756	61.5633	61.1705	63.3204	22.1802	21.9682	9.48264	30.4801	34.3123	29.5897
"1778549_at"	2.19547	0.975164	6.51948	0.387081	3.23636	0.774474	0.261671	3.61134	3.37124	1.01314	0.617838	1.51371
"1778550_at"	27.8427	37.3574	38.0094	23.0418	16.7981	15.7933	21.3784	34.1937	12.6016	34.8758	32.2666	29.5218
"1778551_at"	12.1049	16.909	3.10035	2.64417	2.37367	1.63582	7.95058	1.02581	5.77517	12.1903	16.3692	15.2463
"1778552_at"	27.5159	68.6973	212.218	41.6205	41.9596	46.8912	26.8442	34.7907	20.3385	14.1638	26.2471	62.2245
"1778553_at"	14.8305	13.3974	9.69502	1.35449	3.54659	1.40307	6.75618	4.42631	4.11884	1.56073	14.3783	13.4969
"1778554_at"	0.575979	0.418865	1.07944	0.258478	0.280333	0.0630424	6.39429	2.76173	1.89797	3.87941	2.44241	3.08733
"1778555_at"	770.276	1993	3218	1112.17	1157.8	1175.95	146.283	123.129	66.376	121.317	131.354	118.375
"1778556_at"	11.2554	13.4468	35.5196	22.7659	22.3604	23.0064	8.62086	4.37939	9.71456	20.0736	39.0879	24.2311
"1778557_at"	808.828	937.395	2517.98	821.707	849.783	966.958	55.9875	54.6679	26.2993	32.2062	54.4087	45.8874
"1778558_at"	0.582895	0.366581	1.19582	0.341036	0.241019	0.122667	0.292063	0.430519	0.531723	0.177185	0.258157	1.48945
"1778559_at"	28.5318	55.644	42.5992	8.17823	10.4356	3.60758	23.7597	13.1968	9.5721	6.94646	21.0281	10.8034
"1778560_s_at"	8414.18	7003.44	8269.82	2685.74	2766.35	2507.2	391.135	386.468	214.979	152.373	247.245	204.926
"1778561_at"	198.885	192.677	508.98	142.527	135.869	163.571	76.7944	31.7123	16.1955	64.1209	48.9477	51.205
"1778562_at"	9.66496	0.823756	17.396	0.463784	0.279395	1.41644	0.633736	1.14641	1.3575	0.803665	4.40713	8.81295
"1778563_at"	42.1721	164.826	284.528	103.729	97.8328	108.532	38.3353	21.9102	16.3173	39.053	44.1036	32.0324
"1778564_at"	1317.41	466.185	779.411	121.962	135.274	89.8795	130.542	227.452	109.742	159.448	227.706	153.06
"1778565_at"	0.606934	0.390866	2.27426	3.6116	1.18392	2.67111	6.57965	10.8564	0.741705	10.0514	8.71112	2.64946
"1778566_at"	555.62	299.867	751.122	183.536	170.458	235.028	30.1316	44.3353	27.4624	39.5558	39.4228	52.7103
"1778567_at"	197.395	480.051	782.745	186.746	199.157	197.572	72.5787	75.0322	43.5566	43.0024	92.3426	95.9687
"1778568_at"	954.619	561.093	1667.44	207.433	198.501	235.424	79.864	68.2757	38.0373	69.4479	94.5239	79.1133
"1778569_at"	6.78608	7.37537	7.92329	0.6008	3.61519	1.7148	22.0577	17.4376	10.7148	20.8358	22.7796	18.3898
"1778570_at"	3929.62	7907.47	8794.75	3781.98	4236.36	3289.44	1000.62	1016.49	695.983	433.737	367.84	335.907
"1778571_at"	28.6601	83.6893	80.8199	34.6533	36.4343	43.6023	72.8294	86.3084	42.464	57.4345	123.135	125.685
"1778572_at"	18.1842	1.53456	18.7979	3.22658	1.20684	0.134995	6.46632	8.89294	5.18454	6.53678	7.76094	5.43524
"1778573_at"	692.631	3421.89	5460.17	1635	1714.84	1618.45	323.66	279.086	151.793	200.725	371.622	349.012
"1778574_at"	116.801	173.045	368.935	46.7787	52.5148	50.2959	24.8099	32.2057	9.27877	30.4466	42.7144	25.7336
"1778575_at"	8.82818	4.14898	5.3012	1.22413	1.13237	0.323393	7.03355	8.10512	6.08928	8.30488	0.362362	8.53985
"1778576_at"	6.38291	7.63791	5.86907	5.82455	2.20618	1.75479	0.3126	0.313073	3.79185	3.9837	1.04068	0.158452
"1778577_at"	3976.77	1343.29	2629.26	663.07	647.66	705.173	133.807	116.083	44.2349	64.3745	117.827	80.785
"1778578_at"	575.113	305.34	602.225	242.482	253.032	274.076	18.9719	22.2663	12.7441	24.0982	28.237	31.9276
"1778579_at"	1.60697	0.565906	0.964993	1.97182	0.334383	2.28465	6.95479	0.454067	0.940248	3.3876	1.71548	0.236852
"1778580_at"	7.38226	5.40275	1.99442	1.56138	0.418159	1.27659	5.78902	7.08051	0.275758	2.10925	1.11193	2.67326
"1778581_at"	0.446852	9.74068	0.418751	1.17607	2.95567	0.252503	1.0623	0.529694	4.10245	1.07715	1.06978	1.11149
"1778582_at"	15.88	12.2187	14.8358	0.682328	2.62676	2.39353	7.5106	7.81841	13.3377	6.37319	3.36366	2.81546
"1778583_at"	125.029	298.639	744.625	304.476	303.417	321.452	83.1834	111.333	87.4672	107.594	146.036	195.749
"1778584_at"	1.49117	0.354898	1.4126	0.150778	0.0959352	2.22267	10.0915	0.764033	3.36485	0.342424	0.561086	0.609401
"1778585_at"	21.3109	6.60065	14.8061	3.35737	3.52986	2.0214	108.052	97.5393	85.5768	89.5885	140.3	176.146
"1778586_at"	28.7555	2.31741	8.76513	4.7327	0.383428	5.06427	10.0821	12.2714	10.3621	14.5086	17.3973	9.46606
"1778587_at"	0.421336	0.19446	0.109538	0.140564	0.125449	1.09772	0.983659	0.112765	0.0591836	0.0651163	0.131039	2.19277
"1778588_at"	75.63	396.688	749.143	186.031	174.015	250.558	59.3949	44.2087	23.7032	36.166	77.4127	25.0514
"1778589_at"	2.29199	8.61024	12.6001	0.393218	1.8355	0.38897	2.81708	9.72674	3.13956	14.6939	2.01923	14.2845
"1778590_at"	3.52819	5.18095	5.70371	0.173199	1.58962	0.221914	3.38254	8.87614	10.4378	1.57886	1.24466	17.6885
"1778591_at"	104.752	81.4342	180.235	18.8949	23.7098	25.4874	21.1733	15.4988	12.7341	39.1392	41.029	27.334
"1778592_at"	386.642	2628.13	4226.21	1029.6	1056.61	1002.23	74.2004	57.4213	29.2815	52.3983	72.6244	92.6295
"1778593_at"	19.2029	8.94476	19.3317	12.1501	9.61233	13.1052	38.3377	20.5667	14.7831	28.8146	31.0882	46.4941
"1778594_at"	481.262	1012.38	2136.09	215.066	204.026	232.473	103.51	108.018	49.0404	78.8186	154.175	168.82
"1778595_at"	6.30213	1.03551	4.01057	1.98694	1.8835	0.354044	3.89806	8.54538	1.29564	5.73292	7.58528	7.34196
"1778596_at"	0.948245	6.49544	6.22864	0.472688	2.5549	2.1065	1.17867	1.64105	7.37949	2.32421	2.92981	9.05847
"1778597_at"	58.1845	101.051	258.769	154.05	150.887	150.751	113.243	118.228	73.7089	117.577	217.661	189.081
"1778598_at"	309.257	135.312	331.566	72.6113	82.3666	68.2201	59.8083	96.0028	66.6225	63.7721	123.964	179.746
"1778599_at"	858.073	802.834	1768.86	763.357	810.193	890.559	204.216	145.866	81.1412	126.818	234.707	124.244
"1778600_at"	15.8076	0.532195	0.535955	0.31127	0.27117	0.135877	3.38249	3.21346	11.9934	1.27197	2.96221	0.373275
"1778601_at"	489.395	210.699	431.116	156.6	146.157	210.299	53.4823	52.6697	28.9223	38.3613	80.9027	64.5675
"1778602_at"	0.701053	0.608115	0.824652	0.123827	0.145963	0.0944174	0.753679	1.09452	0.34701	2.29335	1.52418	1.10773
"1778603_at"	0.793363	0.649307	3.71898	0.930102	1.81297	1.96524	4.5603	2.56812	3.53353	6.64404	0.783659	3.18202
"1778604_at"	187.003	76.9471	147.248	232.727	197.745	242.053	39.8024	37.2715	17.6502	36.1411	47.6731	50.8525
"1778605_at"	4.16944	0.229163	0.406805	1.03184	1.14677	0.252594	0.406803	1.11082	0.253153	0.455119	2.37931	0.735064
"1778606_at"	94.8694	166.979	295.48	72.4235	76.5923	75.4551	28.4906	21.7	11.0869	19.3837	27.555	21.679
"1778607_at"	17.4735	28.9636	7.54342	7.13359	2.03206	4.24871	5.34578	8.78905	2.00336	7.42979	4.66476	12.4873
"1778608_at"	81.9716	100.955	208.519	65.3154	74.4961	69.0308	174.766	174.684	110.751	154.587	208.947	227.294
"1778609_at"	5.15456	8.79243	7.60859	1.52933	0.108461	0.291458	4.34729	1.11737	11.3773	5.99288	7.58574	1.38493
"1778610_s_at"	19.9919	36.7313	37.1155	14.2466	13.1985	9.33989	7.23685	16.4648	14.2627	13.6764	14.2864	16.5576
"1778611_at"	1135.25	2924.82	4442.92	754.159	801.947	787.751	226.765	360.768	72.9932	96.181	145.453	154.389
"1778612_at"	623.812	182.369	451.172	268.732	271.104	296.491	44.8262	39.8245	31.5363	56.0611	93.0801	76.0415
"1778613_at"	468.31	111.654	249.763	124.59	115.645	142.8	27.1477	17.8391	11.9101	16.4183	15.0762	19.4612
"1778614_at"	9.326	1.14247	11.0125	0.244152	0.510605	0.553205	1.98644	1.84497	1.79342	5.74922	3.29728	1.0072
"1778616_at"	1.10433	0.502528	7.83008	1.43629	0.410767	0.228893	8.54262	0.543349	0.356118	5.55966	0.567822	0.324135
"1778617_at"	47.7128	51.8543	197.352	152.894	188.505	210.021	42.8046	58.5258	29.278	93.5608	110.177	105.02
"1778618_at"	7.71035	13.4137	11.4019	2.50396	2.15874	1.5622	0.268588	5.6421	1.31634	4.27885	8.5631	3.92008
"1778619_at"	0.781903	0.977199	3.5088	3.64862	0.60437	1.16058	0.726016	0.67672	1.43379	0.922713	1.38559	0.558304
"1778620_at"	46.129	7.76728	23.7185	3.92534	6.36006	6.07786	132.216	151.792	76.8266	292.282	238.317	219.934
"1778621_at"	13.5368	8.37401	12.0965	4.38496	6.63343	2.31414	15.4708	3.01811	7.41762	10.6397	15.882	6.72323
"1778622_at"	57.7702	65.6342	140.103	19.3999	25.7124	24.4843	90.3122	79.0935	63.0071	142.399	141.745	145.481
"1778623_at"	43.9213	85.3175	199.673	32.5617	29.0514	38.5253	42.9362	39.4134	34.3148	47.4889	82.916	67.584
"1778624_at"	430.427	810.833	1712.78	513.348	490.394	505.682	83.5455	149.314	92.3881	173.147	160.539	268.404
"1778625_at"	3.12713	4.00569	4.5208	3.219	0.538872	2.35591	0.593968	0.853603	7.98718	0.568326	0.861664	2.7475
"1778626_at"	1.16803	1.75125	5.94783	0.297638	0.16337	0.400981	0.630068	0.70093	0.814578	1.59843	0.772756	0.649396
"1778627_at"	508.454	506.188	1178.27	182.122	183.8	178.884	56.3868	81.5502	65.5655	116.811	174.816	186.494
"1778628_at"	18.9547	1.31364	25.6487	3.10518	2.73445	0.546799	2.13721	0.505326	1.33727	0.686031	0.943181	2.42019
"1778629_at"	9.21254	0.28704	8.33056	2.6549	1.98801	1.41138	13.214	2.93719	7.54083	19.6075	7.19585	7.51308
"1778630_at"	0.743501	3.75154	8.38853	0.543738	3.60809	4.1819	2.20204	0.803893	2.96718	0.557239	1.59633	0.381524
"1778631_at"	5.23532	8.06161	15.4402	3.13693	3.83629	2.28405	13.1158	7.45597	10.0338	16.8447	8.35783	6.91899
"1778632_at"	30.8811	98.1571	214.442	78.7288	75.4939	70.6226	18.9824	30.2108	7.22628	33.4724	36.5181	28.1353
"1778633_at"	145.114	172.608	354.181	160.019	135.976	132.949	121.184	140.092	74.3906	189.357	225.26	288.889
"1778634_at"	2.88562	7.28926	8.73397	0.545146	2.74216	0.467088	0.499439	1.71494	4.75852	0.688192	0.371324	4.42643
"1778635_at"	2.96883	5.28101	5.7936	0.91584	3.15075	1.46931	0.35086	5.756	7.03451	8.13358	3.24697	3.36574
"1778636_at"	2.22907	0.951866	0.79474	0.123798	2.12551	0.502057	0.835961	2.22296	1.60849	3	2.35061	1.14693
"1778637_at"	7.26118	5.39165	5.49492	0.683933	3.8383	2.34488	9.12364	14.3388	3.81271	11.7828	5.69265	1.90513
"1778638_at"	129.727	284.12	604.467	91.8039	105.993	122.508	30.5268	30.5317	16.1079	35.7843	58.0876	54.2035
"1778639_at"	1.17279	0.464886	2.49068	0.592903	0.203164	0.864009	1.79084	1.29076	0.596247	3.41856	0.76029	2.72837
"1778640_at"	1.6185	0.386753	3.14959	0.279632	0.212351	0.11396	1.19434	0.55129	0.588901	2.25652	1.71082	5.00973
"1778641_at"	8.37861	1.27377	0.430489	1.1238	0.40945	0.639137	6.46302	4.63169	2.15225	0.339449	0.275011	0.230664
"1778642_at"	0.416894	7.31556	4.02254	1.65458	4.01756	2.35265	0.490339	7.15753	0.316305	4.80703	6.37445	7.93993
"1778643_at"	6.73262	0.809457	2.46433	1.6064	0.11573	0.0896055	3.76406	4.68527	0.145334	0.810479	0.589503	6.00797
"1778644_at"	17.4683	18.0049	12.3172	5.16428	9.88291	7.09719	9.72336	10.6964	18.4338	19.9457	30.2956	22.1171
"1778645_at"	139.72	268.519	704.244	196.852	204.781	219.045	32.1445	23.5371	38.378	26.9183	38.1547	32.7359
"1778646_at"	0.750843	1.02908	0.585299	1.65251	0.35822	0.513977	0.488109	1.7474	0.264065	0.342871	0.240741	5.79092
"1778647_at"	9.71387	1.47479	1.03366	1.00666	0.514217	0.228823	1.71553	7.23324	1.17872	2.21716	6.47932	0.75022
"1778648_at"	10.4353	3.54567	14.2206	0.386159	0.147947	0.295946	3.77948	0.247281	1.20526	7.89395	0.815685	1.55047
"1778649_at"	26.0954	12.8081	12.4853	3.53526	5.93437	3.98797	22.8726	24.9763	18.9644	24.8802	32.651	42.3884
"1778650_at"	1.92932	1.70514	2.22498	4.60356	0.690474	0.213447	2.85226	1.0652	1.33094	0.97746	1.61347	1.07825
"1778651_at"	91.9645	871.781	1393.34	667.459	592.191	590.469	47.0067	29.6667	1.80178	19.9728	25.1569	21.9662
"1778652_at"	1.11784	2.52071	6.21224	3.73119	1.77662	2.67402	1.17248	0.608645	3.86372	2.79911	0.498259	0.594386
"1778653_at"	94.4105	384.04	699.42	26.9141	23.9708	24.1502	38.9683	44.5145	21.0841	60.4557	82.3291	83.6692
"1778654_at"	750.493	2107.12	2557.28	918.086	900.44	680.031	58.0055	74.5073	46.9378	53.3374	72.1461	49.0303
"1778655_at"	59.2991	136.175	246.906	170.017	172.805	193.439	92.5534	106.109	48.3886	78.3414	101.83	66.272
"1778656_at"	66.1652	25.1233	46.2759	32.4425	26.3972	42.243	19.5822	28.7419	12.9344	35.3144	38.4419	32.8828
"1778657_at"	6.25946	3.80007	8.85881	0.732337	1.03159	0.311695	1.96124	5.56653	2.01468	1.23717	0.739856	2.15943
"1778658_at"	271.138	353.65	1069.08	385.951	389.667	455.414	68.9695	38.9231	35.761	73.8405	114.245	96.8464
"1778659_at"	134.786	404.051	894.954	732.849	747.008	778.512	80.7207	65.1039	48.7891	91.0423	112.905	94.2483
"1778660_at"	11.4753	0.640055	1.98833	0.557548	0.712251	1.80253	5.1443	17.762	11.7115	8.16471	14.0402	7.93154
"1778661_at"	1.46782	6.04775	7.22511	2.16984	0.708615	3.01921	5.40191	0.758967	2.6188	0.254769	1.81994	1.33873
"1778662_at"	2.15354	7.13225	7.6286	0.971225	2.19802	2.86418	1.0561	1.2094	8.55249	2.40662	1.56465	0.479805
"1778663_at"	1.4681	0.582597	11.4618	3.88409	0.415642	1.18742	4.03027	0.802558	10.0903	0.673341	2.6644	5.52462
"1778664_at"	74.943	33.3178	106.705	15.3367	25.8329	21.4937	12.8775	10.0893	11.1442	22.7287	39.9425	46.5858
"1778665_at"	36.1959	124.418	200.128	55.3598	47.6527	51.0337	26.7475	22.9299	11.0885	33.8442	24.5964	15.7467
"1778666_at"	98.9243	125.113	235.704	39.8045	35.5994	56.4534	248.368	161.203	111.587	285.149	243.136	186.735
"1778667_at"	1.0618	1.4195	2.09486	2.90686	2.32567	0.331915	3.57665	2.72884	0.373182	7.18533	5.26014	6.94085
"1778668_at"	25.0199	32.7248	56.3324	27.9647	28.9393	24.8326	13.5118	30.9762	21.7694	40.2205	44.1216	54.6069
"1778669_at"	0.684249	7.2663	3.86021	2.02141	0.406854	0.0766115	2.32607	4.85578	0.977038	0.147194	0.967596	5.55287
"1778670_at"	9.80461	1.72982	8.20907	2.82032	0.513407	1.50506	6.38154	9.03244	0.366867	0.58705	12.3	6.51432
"1778671_at"	0.99788	11.2961	2.48683	1.72731	0.4084	3.0788	2.32225	0.120008	3.9796	2.16396	2.61703	1.65898
"1778672_at"	263.299	562.52	936.872	555.05	432.157	445.596	218.694	157.455	100.533	360.943	269.974	232.442
"1778673_at"	868.644	2595.91	5007.2	1315.87	1272.51	1268.89	101.651	81.5916	56.7627	100.765	141.428	116.67
"1778674_at"	12.7175	8.49195	14.99	0.779335	2.36405	1.58975	1.87823	3.73485	0.486015	1.48132	1.64117	6.57263
"1778675_at"	2.73608	0.754049	1.32508	0.24948	1.94559	0.115776	5.55751	4.14822	8.46489	7.60771	0.527879	4.46637
"1778676_at"	2.25297	5.07368	6.64275	0.299023	0.216036	0.358222	1.92966	3.6637	4.56814	0.99429	3.65079	4.74093
"1778677_at"	137.001	109.757	251.577	69.9308	72.4922	68.7895	11.1554	20.4573	1.23063	23.0582	24.9907	19.9246
"1778678_at"	2.88066	2.39503	0.822999	0.433066	1.26158	2.43013	2.44005	5.02425	0.762869	9.9759	6.4391	11.0526
"1778679_at"	80.8474	78.3097	195.445	41.8254	35.9039	35.9535	98.3753	99.6398	76.0345	141.831	194.018	193.585
"1778680_at"	5.90442	6.7966	8.65233	0.153461	0.170522	0.308103	9.45567	8.21103	2.64952	5.66976	8.72924	6.03825
"1778681_at"	624.603	388.253	817.834	348.143	329.413	355.919	27.4259	25.9552	13.7981	48.5046	62.2512	42.8438
"1778682_at"	29.8006	91.2849	243.054	59.9236	58.5231	51.8229	57.0842	59.4975	35.8075	37.1851	77.1047	66.2637
"1778683_at"	14.593	0.725502	12.4888	0.65006	1.39015	4.46315	47.8265	67.0013	37.7318	92.5154	71.718	91.0285
"1778684_at"	19.0107	5.3917	14.7778	4.08964	7.34886	3.62096	5.30983	5.34661	5.05416	5.80457	6.95328	12.3852
"1778685_at"	247.791	335.379	686.619	17.4063	18.3962	13.5222	19.2511	26.5301	23.6132	27.6855	33.9194	45.6886
"1778686_at"	92.5602	964.889	1919.72	142.248	137.977	127.4	126.181	171.738	92.5651	144.301	194.562	210.551
"1778687_at"	223.499	343.012	559.508	298.817	330.902	334.356	63.4059	59.1112	38.8108	49.3085	70.4117	89.858
"1778689_at"	423.721	124.775	296.545	45.7956	49.9641	65.6421	104.508	91.7146	61.2761	79.4961	113.907	143.576
"1778690_at"	13.4339	5.80392	9.77667	0.201041	2.54266	2.52152	1.93802	12.8307	1.45142	3.73914	8.37706	6.27944
"1778691_at"	59.3118	378.662	792.975	64.2722	60.6941	64.0112	114.171	104.198	74.031	60.1543	144.819	104.418
"1778692_at"	159.311	142.34	376.995	66.0525	70.866	61.7763	47.9223	52.6671	49.7562	45.6133	74.6455	84.0215
"1778693_at"	7.8198	6.24903	7.19092	2.12389	2.28184	2.22169	7.86158	2.77959	5.5558	2.95317	13.6249	1.19884
"1778694_at"	14.7774	2.96212	4.02258	0.307719	0.623322	1.13399	0.446933	8.24136	1.01351	0.729778	0.571688	2.68474
"1778695_at"	39.1133	318.077	727.965	183.018	172.379	193.662	38.3564	35.8025	24.0853	12.8152	36.3573	35.7149
"1778696_at"	191.23	503.519	926.129	184.884	170.926	188.343	29.9517	21.5326	15.9201	30.1986	32.9949	31.891
"1778697_at"	580.12	356.539	586.184	362.839	315.079	369.11	63.3368	54.7928	63.7676	72.7249	103.098	100.569
"1778698_at"	13.5719	7.59293	18.1013	2.81654	3.81716	2.15538	7.30795	11.1326	8.77893	10.4719	13.966	3.86003
"1778699_at"	2.94811	3.75111	6.00479	5.38595	0.320458	0.36751	1.13944	3.14301	1.85483	11.747	2.88648	12.9436
"1778700_at"	26.3659	104.662	148.483	70.821	75.0195	67.5963	11.7338	14.6848	7.92088	13.7149	10.8158	7.26273
"1778701_at"	18.9584	7.49107	23.9905	2.12625	4.48217	1.91761	7.14804	2.49175	6.87604	10.7615	7.303	4.15037
"1778702_at"	226.375	1188.8	2210.79	234.272	234.614	346.694	19.9976	22.4262	9.80225	22.6183	16.7834	30.0411
"1778703_at"	16.7728	4.36748	8.16713	3.85979	2.96768	1.09703	5.43541	2.94754	2.92986	1.00191	1.53328	4.84371
"1778704_at"	216.554	445.495	891.823	101.311	105.374	106.505	52.2189	24.1844	27.119	39.0599	65.2164	55.2046
"1778705_at"	115.094	204.318	338.267	55.7001	57.0586	65.0194	164.809	164.473	96.9361	142.686	192.815	216.819
